TimeStamp,Spot,CE_IV,PE_IV
2024-11-12 09:16:01,52520.06,13.957014816454254,13.93327995539225
2024-11-12 09:21:01,52479.48,13.967792971937493,13.882474497183347
2024-11-12 09:26:01,52419.51,14.10837717615038,14.250119170677388
2024-11-12 09:31:01,52383.97,14.179680810237494,13.751729973420074
2024-11-12 09:36:01,52395.48,14.260833144887025,14.172246947057243
2024-11-12 09:41:01,52312.91,14.16919882791209,14.726120465302857
2024-11-12 09:46:01,52324.06,14.17494235792909,14.22414670447589
2024-11-12 09:51:01,52348.27,14.128761903302248,14.568936663611677
2024-11-12 09:56:01,52366.42,14.16829054436687,14.120593319536964
2024-11-12 10:01:01,52548.7,13.960418428645296,13.691260369935895
2024-11-12 10:06:01,52431.85,14.11033483553537,13.87939196005098
2024-11-12 10:11:01,52452.24,13.987130774122353,13.794695028397783
2024-11-12 10:16:01,52445.02,14.121992999867604,14.030094062392232
2024-11-12 10:21:01,52431.22,14.173983907155177,13.916983527102133
2024-11-12 10:26:01,52434.42,14.228831025162403,13.791435516066155
2024-11-12 10:31:01,52431.62,14.105383431831681,13.872920036032868
2024-11-12 10:36:01,52255.98,14.250994485625757,14.071937412944438
2024-11-12 10:41:01,52226.98,14.203948877214549,14.065129859032192
2024-11-12 10:46:01,52141.62,14.525957520763349,14.231616278676384
2024-11-12 10:51:01,52204.77,14.281358452325366,14.233605001515462
2024-11-12 10:56:01,52240.13,14.190691712928928,14.239386258893344
2024-11-12 11:01:01,52240.88,14.192607754854885,14.205552350235115
2024-11-12 11:06:01,52243.33,14.142765483338614,14.070292466213397
2024-11-12 11:11:01,52272.36,13.99903401595225,13.706330958799134
2024-11-12 11:16:01,52321.17,14.13021848678875,14.397160144324284
2024-11-12 11:21:01,52311.12,14.150463029947815,13.972502595797694
2024-11-12 11:26:01,52325.01,14.103254957611917,13.923538913763728
2024-11-12 11:31:01,52327.04,13.97329785461289,14.126879133170664
2024-11-12 11:36:01,52339.79,14.130271451320306,13.928014058365124
2024-11-12 11:41:01,52327.53,14.048726611533812,13.964574509207617
2024-11-12 11:46:01,52300.7,14.034766343704852,13.936447714272838
2024-11-12 11:51:01,52306.86,13.943017959313831,13.964518692850469
2024-11-12 11:56:01,52328.56,14.42423912949147,13.894590147163274
2024-11-12 12:01:01,52317.92,14.206969296575354,13.874187727139153
2024-11-12 12:06:01,52297.7,14.253595068727309,13.937003218536734
2024-11-12 12:11:01,52276.75,13.993368590439006,13.879152331555355
2024-11-12 12:16:01,52227.87,14.232091189351879,14.05680103108528
2024-11-12 12:21:01,52251.96,14.053885622306442,13.843137201033063
2024-11-12 12:26:01,52220.3,14.242773385051223,13.975512995951094
2024-11-12 12:31:01,52254.82,14.201685229647124,13.820793003189175
2024-11-12 12:36:01,52205.7,14.118751469616623,14.01999280081946
2024-11-12 12:41:01,52055.67,14.47559256070604,14.427923226207856
2024-11-12 12:46:01,52015.45,14.627458505300675,14.318207948453171
2024-11-12 12:51:01,51866.33,14.684503883427274,14.519716355325233
2024-11-12 12:56:01,51864.75,14.846860184500724,14.514370639231212
2024-11-12 13:01:01,51847.26,14.932677603639016,14.375747758102476
2024-11-12 13:06:01,51924.47,14.725803333625754,14.531567720580657
2024-11-12 13:11:01,51879.38,14.77059513878258,14.559025088917227
2024-11-12 13:16:01,51829.3,14.930633281202812,14.621126846227634
2024-11-12 13:21:01,51748.51,15.041811622587108,14.680391967831088
2024-11-12 13:26:01,51801.53,14.856799359049115,14.638349459131064
2024-11-12 13:31:01,51811.34,14.890106989712864,14.602688665930586
2024-11-12 13:36:01,51746.22,14.907943554095175,14.5947422252374
2024-11-12 13:41:01,51731.61,14.813450918355016,14.542817022806354
2024-11-12 13:46:01,51755.3,14.890154381277396,14.52273396524409
2024-11-12 13:51:01,51772.2,14.818294026058304,14.449845586150998
2024-11-12 13:56:01,51849.86,14.733986660680698,14.504963193319428
2024-11-12 14:01:01,51757.03,14.741356303688994,14.383428778215436
2024-11-12 14:06:01,51817.49,14.94840819682553,14.467090533648491
2024-11-12 14:11:01,51800.3,14.709184125846178,14.374050550448791
2024-11-12 14:16:01,51772.94,14.740510667075037,14.385918116934013
2024-11-12 14:21:01,51765.7,14.69176416504157,14.322992777019433
2024-11-12 14:26:01,51803.92,14.60098965937492,14.330561145118232
2024-11-12 14:31:01,51722.2,14.795682623451881,14.515521486459681
2024-11-12 14:36:01,51824.18,14.498587258991341,14.322906707539207
2024-11-12 14:41:01,51735.71,14.780333995021627,14.459721904679862
2024-11-12 14:46:01,51743.67,14.764715342604473,14.363249343195896
2024-11-12 14:51:01,51794.8,14.54293046363502,14.313260535223977
2024-11-12 14:56:01,51791.3,14.656027237392442,14.320417902445179
2024-11-12 15:01:01,51753.61,14.683596365072187,14.269567356362767
2024-11-12 15:06:01,51755.89,14.74163456343813,14.304053568582203
2024-11-12 15:11:01,51679.57,14.712602064350442,14.389248697201534
2024-11-12 15:16:01,51704.68,14.813121206307494,14.460217286057572
2024-11-12 15:21:01,51721.05,14.683014195220137,14.374504550920767
2024-11-12 15:26:01,51706.63,14.662072215725344,14.345698305993817
2024-11-13 09:16:01,51601.36,14.76746594919483,14.62602616439677
2024-11-13 09:21:01,51688.55,14.801768860113814,14.731109667763672
2024-11-13 09:26:01,51694.89,14.761413429948439,14.54098283208273
2024-11-13 09:31:01,51729.75,14.788325243828654,14.544195447964148
2024-11-13 09:36:01,51671.29,14.424157495833164,14.715719183098347
2024-11-13 09:41:01,51627.72,14.95401449938003,14.722179628003051
2024-11-13 09:46:01,51664.01,14.773864485508655,14.55450111376209
2024-11-13 09:51:01,51557.97,14.96744444758415,14.48951179361829
2024-11-13 09:56:01,51635.5,14.934299770329337,14.74160601188148
2024-11-13 10:01:01,51636.18,14.909222386077383,14.727133691930211
2024-11-13 10:06:01,51414.05,15.294483575049824,14.837343256121532
2024-11-13 10:11:01,51453.46,15.024501504555875,14.837507456275615
2024-11-13 10:16:01,51362.92,15.143904708920097,14.97381679972501
2024-11-13 10:21:01,51420.0,15.100521705500663,15.010863660300206
2024-11-13 10:26:01,51409.35,15.158136981733167,14.927206700731405
2024-11-13 10:31:01,51443.04,15.136488889469316,14.936587217229356
2024-11-13 10:36:01,51468.22,15.131600459035418,14.929459031652279
2024-11-13 10:41:01,51338.97,15.312375548299489,15.062739537431355
2024-11-13 10:46:01,51280.78,15.264630055000971,15.024799638964808
2024-11-13 10:51:01,51353.9,15.179741067888022,14.983782462737288
2024-11-13 10:56:01,51373.27,15.28822964391559,14.972547959268597
2024-11-13 11:01:01,51311.1,15.388168509530692,15.19143801125521
2024-11-13 11:06:01,51270.97,15.420509521481215,15.196375757037242
2024-11-13 11:11:01,51226.29,15.505518333050086,15.116123367214621
2024-11-13 11:16:01,51229.5,15.367951488995747,15.14327341097842
2024-11-13 11:21:01,51170.73,15.33831879156514,15.07361312028877
2024-11-13 11:26:01,51210.78,15.367360079565826,15.019747073512749
2024-11-13 11:31:01,51187.51,15.39566247316077,15.042344940667917
2024-11-13 11:36:01,51241.68,15.307537247855246,15.055523255098946
2024-11-13 11:41:01,51206.0,15.195693056450049,14.934109200643825
2024-11-13 11:46:01,51195.11,15.23229849934244,15.018706062000769
2024-11-13 11:51:01,51233.55,15.189073981605725,15.004535344097214
2024-11-13 11:56:01,51205.56,15.321117714372146,14.95354741839071
2024-11-13 12:01:01,51237.02,15.171975275028284,14.976448202734108
2024-11-13 12:06:01,51195.56,15.209204526382376,15.025384287943847
2024-11-13 12:11:01,51141.18,15.320387888174022,15.171527450920246
2024-11-13 12:16:01,51176.7,15.312988991491562,14.937227379335729
2024-11-13 12:21:01,51204.54,15.272790941655668,14.87769331499117
2024-11-13 12:26:01,51240.61,15.18958344513055,14.961387899886358
2024-11-13 12:31:01,51223.86,15.205935770228157,14.977209025952657
2024-11-13 12:36:01,51235.97,15.0961761682554,14.958929665481874
2024-11-13 12:41:01,51212.31,15.139923158087349,14.907194122309924
2024-11-13 12:46:01,51198.92,15.202216576137708,14.939782587357808
2024-11-13 12:51:01,51197.14,15.260415827518065,15.023915811417432
2024-11-13 12:56:01,51181.47,15.218110592991806,14.972210917335072
2024-11-13 13:01:01,51164.8,15.276408148256296,15.047247997404298
2024-11-13 13:06:01,51182.41,15.27334324352446,15.035491091366646
2024-11-13 13:11:01,51160.22,15.279526710969668,15.082136094028659
2024-11-13 13:16:01,51176.55,15.266800573236337,14.999448597462688
2024-11-13 13:21:01,51197.92,15.201289211009525,15.052709643249992
2024-11-13 13:26:01,51187.68,15.152923185902154,14.93997392383141
2024-11-13 13:31:01,51191.06,15.197198591839085,15.000765119994588
2024-11-13 13:36:01,51174.91,15.142468028605066,14.952839488788685
2024-11-13 13:41:01,51211.7,15.163194240862627,14.910750108713339
2024-11-13 13:46:01,51321.44,15.07692496011651,14.921911776173232
2024-11-13 13:51:01,51301.8,15.013051607959458,14.891059853404776
2024-11-13 13:56:01,51267.28,14.917323750289139,14.813540262862826
2024-11-13 14:01:01,51266.99,14.943833631599897,14.845599728074763
2024-11-13 14:06:01,51153.26,15.178816608682585,14.930781766194725
2024-11-13 14:11:01,51189.93,15.153130879094753,15.033190070979755
2024-11-13 14:16:01,51035.2,15.333390998746305,15.055246528544247
2024-11-13 14:21:01,50951.06,15.39836487507444,15.138334320289426
2024-11-13 14:26:01,50922.5,15.868626201216921,15.53921488338722
2024-11-13 14:31:01,50803.55,15.697296333947536,15.445490115421661
2024-11-13 14:36:01,50738.63,15.948427456038178,15.843751584353038
2024-11-13 14:41:01,50689.78,15.913407411087766,15.586915005659952
2024-11-13 14:46:01,50587.8,15.921765387515535,15.544640983667513
2024-11-13 14:51:01,50606.43,15.945063750483799,15.483402920904755
2024-11-13 14:56:01,50715.4,15.759218596341157,15.194567599763733
2024-11-13 15:01:01,50545.19,15.81614864385428,15.476810453648909
2024-11-13 15:06:01,50510.3,15.874351314057037,15.435551778536016
2024-11-13 15:11:01,50627.35,15.499968228229685,15.050220599001433
2024-11-13 15:16:01,50736.7,15.542504150085957,15.16680207029754
2024-11-13 15:21:01,50817.51,15.124065080566979,14.702204974119967
2024-11-13 15:26:01,50847.97,15.211013940098065,14.790286083682597
